;name;link;stars;review_count;category;type;location;logo;url;phone;stars_average;mail;name_clean
83;Cuisine du Bien-etre;cuisinedubienetre.fr;4.6;69.0;Aliments, boissons & tabac;LocalBusiness;Zone Inova 3000, allée 5 Capavenir Vosges 88150 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d6f8fdba6a34700013e5b4f/198x149.png;https://www.cuisinedubienetre.fr/;03 29 82 27 71;4.6;contact@cuisinedubienetre.fr;cuisine du bienetre
84;Cbdqueen;cbdqueen.fr;4.6;65.0;Aliments, boissons & tabac;LocalBusiness;3 Boulevard Marechal Foch Antibes 06600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e4d9e6c20b30300017442ad/198x149.png;http://cbdqueen.fr;661306473;4.6;cbdqueenfrance@gmail.com;cbdqueen
85;QWEHLI;qwehli.com;4.6;53.0;Aliments, boissons & tabac;LocalBusiness;5 rue Benoit Frachon LORIENT 56100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ea2b97246451f00014560be/198x149.png;http://qwehli.com;Inconnu;4.6;contact@qwehli.com;qwehli
86;Calyce Cidre;calyce-cidre.com;4.6;50.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f578e1482e183000173c236/198x149.png;http://calyce-cidre.com;673919109;4.6;camille@calyce-cider.com;calyce cidre
87;VousAvezUnMessage;vousavezunmessage.fr;4.6;47.0;Aliments, boissons & tabac;LocalBusiness;NEUILLY EN THELLE 60530 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff23d18ce2cff0001b7ba72/198x149.png;http://vousavezunmessage.fr;Inconnu;4.6;delphine@vousavezunmessage.fr;vousavezunmessage
88;JAVAPUBLISHING - la-cave-cellar;la-cave-cellar.com;4.6;40.0;Aliments, boissons & tabac;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5db1dcbf3e1ac30001426c57/198x149.png;http://la-cave-cellar.com;Inconnu;4.6;Inconnu;javapublishing  lacavecellar
89;Vino Iberico;www.vino-iberico.com;4.6;39.0;Aliments, boissons & tabac;LocalBusiness;572 Chemin Saint Roch CARPENTRAS 84200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5370a58e000064000578bc6b/198x149.png;http://www.vino-iberico.com;07 89 64 56 41;4.6;vinoiberico.contact@gmail.com;vino iberico
90;Komi Epices;komi-epices.com;4.6;39.0;Aliments, boissons & tabac;LocalBusiness;11. allée des Mûriers Valence 26000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f52cce7a7c2b20001579da7/198x149.png;http://komi-epices.com;Inconnu;4.6;info@komi-epices.com;komi epices
91;Le Chant des Caves;lechantdescaves.com;4.6;38.0;Aliments, boissons & tabac;LocalBusiness;163 quai du Docteur Dervaux Asnières sur Seine 92600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d84be9a0f1ce20001cb76c8/198x149.png;http://lechantdescaves.com;677101157;4.6;contact@lechantdescaves.com;le chant des caves
92;Les Ruches Royales;lesruchesroyales.fr;4.6;33.0;Aliments, boissons & tabac;LocalBusiness;3 allée Joseph Cugnot La Ferté Saint Aubin 45240 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5da46580ffa5b70001ecfdd7/198x149.png;https://lesruchesroyales.fr;652842608;4.6;contact@lesruchesroyales.fr;les ruches royales
93;SPORULINE;www.sporuline.com;4.6;32.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e57effe47cded00015d212d/198x149.png;http://www.sporuline.com;Inconnu;4.5;sporuline22@gmail.com;sporuline
94;Vigneronly;vigneronly.fr;4.6;30.0;Aliments, boissons & tabac;LocalBusiness;30 Allée Haussmann Bordeaux 33300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fbe76f289e7b500011ba890/198x149.png;http://vigneronly.fr;650673270;4.6;contact@vigneronly.fr;vigneronly
95;VIGNERONS champagnes;champagne-de-vignerons.com;4.6;29.0;Aliments, boissons & tabac;LocalBusiness;32 bld de la Paix Reims 51100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/59cf70690000ff0005ac6cb4/198x149.png;https://noussommesvignerons.fr;Inconnu;4.6;pierre@sas-vignerons.com;vignerons champagnes
96;rb and beer;rb-and-beer.com;4.6;29.0;Aliments, boissons & tabac;LocalBusiness;31 route de St Réal Saint Jean de la Porte 73250 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/600e8eae46e5fa00016aeca5/198x149.png;http://rb-and-beer.com;06 74 57 90 21;4.6;contact@rb-and-beer.com;rb and beer
97;Domaine Eric GELLY;domaineericgelly.fr;4.6;29.0;Aliments, boissons & tabac;LocalBusiness;35, avenue de Magalas POUZOLLES 34480 FR;Inconnu;http://domaineericgelly.fr;+33 (0)6 28 33 93 94 ;4.6;domaineericgelly@orange.fr;domaine eric gelly
98;Smoky Box;smokybox.fr;4.6;26.0;Aliments, boissons & tabac;LocalBusiness;Hyères 83400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fbd4048cc8dca0001fa5d4f/198x149.png;https://smokybox.fr;628799220;4.6;contact@smokybox.fr;smoky box
99;Terre rouge;terre-rouge.shop;4.6;24.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fbae7dd7f46530001caa378/198x149.png;http://terre-rouge.shop;783599349;4.6;contact@terre-rouge.shop;terre rouge
100;Whittard of Chelsea;www.whittard.fr;4.6;22.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5215ea9600006400057679dd/198x149.png;http://www.whittard.fr;+44 (0)800 015 4395 ;4.6;info@whittard.co.uk;whittard of chelsea
101;Wepicurien;wepicurien.com;4.6;21.0;Aliments, boissons & tabac;LocalBusiness;1 BIS rue de Saint Quentin Nogent-sur-Marne 94130 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff6dfd7096c29000145c0a5/198x149.png;https://wepicurien.com;+33 (0)7 49 211 441;4.6;serviceclients@wepicurien.com;wepicurien
102;Domaine Pierre Adam;domaine-adam.com;4.6;20.0;Aliments, boissons & tabac;LocalBusiness;8, rue du Lt Louis Mourier Ammerschwihr 68770 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ead128bdf972000010513b7/198x149.png;https://www.domaine-adam.com;389782307;4.6;info@domaine-adam.com;domaine pierre adam
103;Sobie-Bienfait;sobie-bienfait.com;4.6;20.0;Aliments, boissons & tabac;LocalBusiness;4 LIEU-DIT MORLAT VERNUSSE 03390 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f7e933ab0bd160001124fe7/198x149.png;http://sobie-bienfait.com;33777784722;4.6;HELLO@SOBIE-BIENFAIT.COM;sobiebienfait
104;ÏOD Traiteur de la Mer;iod.fr;4.6;20.0;Aliments, boissons & tabac;LocalBusiness;105, rue du Faubourg Saint Honoré Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff815e2c6cde80001448406/198x149.png;http://iod.fr;Inconnu;4.6;david.szerer@pure-salmon.com;iod traiteur de la mer
105;Lasucette.com;lasucette.com;4.6;18.0;Aliments, boissons & tabac;LocalBusiness;2 B Rue Henri Harpignies Saint-Privé 89220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f36c7f109bde60001379ef0/198x149.png;http://lasucette.com;386749727;4.6;info@lasucette.com;lasucettecom
106;BleuBlancBox;bleublancbox.fr;4.6;18.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eaecff1a71353000194feb7/198x149.png;https://www.bleublancbox.fr;607760280;4.6;contact@bleublancbox;bleublancbox
107;My American Market;myamericanmarket.com;4.5;35203.0;Aliments, boissons & tabac;LocalBusiness;12 rue Louis Courtois de Viçose - Les Arches Bat. 3 Toulouse 31100 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4e9321d20000640005113257/198x149.png;https://www.myamericanmarket.com/fr/;(33) 05.34.50.47.36;4.5;contact@myamericanmarket.com;my american market
108;Coopcorico;coopcorico.fr;4.5;4313.0;Aliments, boissons & tabac;LocalBusiness;12 Boulevard Réaumur BP 27 La Roche sur Yon cedex 85001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4fcc7693000064000516174a/198x149.png;https://www.coopcorico.fr/;251365785;4.5;contact@coopcorico.fr;coopcorico
109;LAVINIA;lavinia.fr;4.5;3935.0;Aliments, boissons & tabac;LocalBusiness;3 boulevard de la madeleine Paris 75001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/544519ed00006400057b0809/198x149.png;http://www.lavinia.fr;01 42 97 20 20;4.5;serviceclient@lavinia.com;lavinia
110;Un Monde Vegan;unmondevegan.com;4.5;2653.0;Aliments, boissons & tabac;LocalBusiness;28 ter Avenue de Versailles Gagny 93220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/584d98f40000ff000598f6f9/198x149.png;http://unmondevegan.com;148680553;4.5;contact@unmondevegan.com;un monde vegan
111;Gustini - Passione italiana.;gustini.fr;4.5;1335.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/57a047470000ff0005930098/198x149.png;http://www.gustini.fr;01 79 97 40 50;4.5;serviceclient@gustini.fr;gustini  passione italiana
112;Potimarron;potimarron.com;4.5;760.0;Aliments, boissons & tabac;LocalBusiness;Avenue Bernard Bicheray Rouen 76000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5baba60a773f140001c9b8d7/198x149.png;http://potimarron.com;232080284;4.5;contact@potimarron.com;potimarron
113;MesVinsCacher.Com;mesvinscacher.com;4.5;608.0;Aliments, boissons & tabac;LocalBusiness;5 QUAI KOCH STRASBOURG 67000 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/50512dcb00006400051b2ae0/198x149.png;http://www.mesvinscacher.com;01 84 19 41 53;4.5;service-client@mesvinscacher.com;mesvinscachercom
114;Pakayamba;pakayamba.com;4.5;374.0;Aliments, boissons & tabac;LocalBusiness;Carnot Montbard 21500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5db5b6a10771cc00013223ea/198x149.png;http://pakayamba.com;760392848;4.5;info@pakayamba.com;pakayamba
115;GoCater;gocater.fr;4.5;284.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d4409d130dcc600012acc3b/198x149.png;https://gocater.fr/;176440238;4.5;contact@gocater.co;gocater
116;Cuvée Privée;cuvee-privee.com;4.5;265.0;Aliments, boissons & tabac;LocalBusiness;136 Boulevard de l'Hôpital Paris 75013 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c768f59e6713b000151dd37/198x149.png;http://www.cuvee-privee.com;669635082;4.5;bonjour@cuvee-privee.com;cuvee privee
117;Chateau.com;www.chateau.fr;4.5;132.0;Aliments, boissons & tabac;LocalBusiness;52 rue Clément Thomas Libourne 33500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ba8f09ca1359600011e0766/198x149.png;http://www.chateau.fr/?utm_source=trustpilot&utm_medium=cnp;33954286436;4.6;contact@chateau.com;chateaucom
118;Truth & Right CBD;truth-and-right.com;4.5;117.0;Aliments, boissons & tabac;LocalBusiness;rue Guillaume Apollinaire Nantes 44100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ddee7bbd5594d0001d70b26/198x149.png;http://truth-and-right.com;647836658;4.5;contact.truthandrightcbd@gmail.com;truth  right cbd
119;MonPainBio.com;monpainbio.com;4.5;79.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f6c8806b330b80001400abd/198x149.png;http://monpainbio.com;805292343;4.5;contact@monpainbio.com;monpainbiocom
120;Tribulle;tribulle.fr;4.5;46.0;Aliments, boissons & tabac;LocalBusiness;Lyon FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d5523cf9e3b5a00014b0eca/198x149.png;https://tribulle.fr;428291092;4.5;question@tribulle.fr;tribulle
121;Easy Sushi®;easy-sushi.com;4.5;37.0;Aliments, boissons & tabac;LocalBusiness;12 Avenue du Québec Villebon-sur-Yvette 91140 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eea2e86d428e800010877ba/198x149.png;https://easy-sushi.com;01 69 59 25 69;4.5;contact@easy-sushi.com;easy sushir
122;Moringa&Co;moringaandco.com;4.5;36.0;Aliments, boissons & tabac;LocalBusiness;Rue du Faubourg Saint-Antoine 211 Paris 75011 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c6d33407c77a800019ef42a/198x149.png;http://moringaandco.com;Inconnu;4.5;Inconnu;moringaco
123;Asie Gourmande;asie-gourmande.fr;4.5;34.0;Aliments, boissons & tabac;LocalBusiness;26 rue du général leclerc Amiens 80000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff5e3a98724670001c8cae2/198x149.png;https://asie-gourmande.fr/;Inconnu;4.5;service@asie-gourmande.com;asie gourmande
124;Orisae;orisae.fr;4.5;31.0;Aliments, boissons & tabac;LocalBusiness;Biotech-Lab Illkirch-Graffenstaden 67000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f4f80908775d4000195ccfc/198x149.png;https://www.orisae.fr;Inconnu;4.6;contact@orisae.fr;orisae
125;FULLMOON EI Gasolina.fr;gasolina.fr;4.5;30.0;Aliments, boissons & tabac;LocalBusiness;1 avenue des Buttes de Dampont Issou 78440 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fddebb7b51bed0001cad87f/198x149.png;http://www.gasolina.fr;619574155;4.6;contact@gasolina.fr;fullmoon ei gasolinafr
126;Lamaisonjahazi;lamaisonjahazi.com;4.5;30.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5cda8e6b334459000156ac02/198x149.png;http://lamaisonjahazi.com;Inconnu;4.5;hodi@lamaisonjahazi.com;lamaisonjahazi
127;Eliquide-DIY.fr : E-liquide pas cher pour cigarette électronique;eliquide-diy.fr;4.5;26.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e551eae65fc2a00012483a3/198x149.png;https://eliquide-diy.fr;Inconnu;4.6;Inconnu;eliquidediyfr  eliquide pas cher pour cigarette electronique
128;Lacaveconfidentielle;lacaveconfidentielle.com;4.5;23.0;Aliments, boissons & tabac;LocalBusiness;169 Rue Victor Hugo Bois Colombes 92270 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ef379be00cdf90001fae9b0/198x149.png;http://lacaveconfidentielle.com;781399310;4.5;franck@lacaveconfidentielle.com;lacaveconfidentielle
129;Florfactory;florfactory.fr;4.5;18.0;Aliments, boissons & tabac;LocalBusiness;FR;Inconnu;https://florfactory.fr;Inconnu;4.6;contact@florfactory.fr;florfactory
130;Lovelybubbly;lovelybubbly.fr;4.5;18.0;Aliments, boissons & tabac;LocalBusiness;Près de Trocadero/Muette Paris 75116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d0cb140eb4a3300015d10e2/198x149.png;http://lovelybubbly.fr;Inconnu;4.5;contact@lovelybubbly.fr;lovelybubbly
131;Santé Nature Solution;santenaturesolution.com;4.5;18.0;Aliments, boissons & tabac;LocalBusiness;2 Square Jeanne d'Arc Malzéville 54220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e9aa69ab8013200015f0157/198x149.png;https://santenaturesolution.com;06 69 47 45 39;4.5;contact@santenaturesolution.com;sante nature solution
132;Revoluvape;revoluvape.com;4.5;16.0;Aliments, boissons & tabac;LocalBusiness;rue de la digue Horbourg-Wihr 68180 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5cc062099f3d0b0001fdb6c3/198x149.png;http://revoluvape.com;699574794;4.5;office@revoluvape.com;revoluvape
133;Hirakana;hirakana.fr;4.5;16.0;Aliments, boissons & tabac;LocalBusiness;10 rue de Penthièvre Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/602675d892ce790001e7d2d1/198x149.png;http://hirakana.fr;Inconnu;4.5;contact@hirakana.fr;hirakana
134;Fast And Curious;fast-and-curious.fr;4.5;15.0;Aliments, boissons & tabac;LocalBusiness;le havre 76 600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fe4b9c52313c90001fd96c7/198x149.png;http://fast-and-curious.fr;Inconnu;4.5;contact@fast-and-curious.fr;fast and curious
135;Lemagicienbio;lemagicienbio.fr;4.5;15.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/600589377a6379000142693f/198x149.png;http://lemagicienbio.fr;Inconnu;4.5;contact@lemagicienbio.fr;lemagicienbio
136;Laurmar Nougats;www.laurmar.fr;4.5;13.0;Aliments, boissons & tabac;LocalBusiness;158 rte de l'isle sur la sorgue Caumont sur durance 84510 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e9dca4eb8013200015f19d1/198x149.png;http://www.laurmar.fr;631907656;4.5;nougat-provence@hotmail.fr;laurmar nougats
137;Paris Wine Day Tours;wine-day-tours.com;4.5;13.0;Aliments, boissons & tabac;LocalBusiness;1 rue de l'orient Paris 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c362edddc25ca0001b7d922/198x149.png;http://www.wine-day-tours.com;+33 0612 21 77 77;4.5;contact@winedaytours.com;paris wine day tours
138;Urban Drinks FR;urban-drinks.fr;4.4;1437.0;Aliments, boissons & tabac;LocalBusiness;98 Rue de Hochfelden Strasbourg 67200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/573aea860000ff00058cf91c/198x149.png;https://www.urban-drinks.fr;+33 (0) 366321109;4.4;info@urban-drinks.fr;urban drinks fr
139;Smartfooding;smartfooding.com;4.4;1415.0;Aliments, boissons & tabac;LocalBusiness;12 rue des freres Chappe Grentheville 14540 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5b9b66c7d029c80001489c92/198x149.png;http://smartfooding.com;Inconnu;4.5;info@smartfooding.com;smartfooding
140;Paniergaia;paniergaia.com;4.4;519.0;Aliments, boissons & tabac;LocalBusiness;66 avenue jean jaurès Savigny-sur-orge 91600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dfc96406a9b37000160d7a6/198x149.png;http://paniergaia.com;616390997;4.4;contact@paniergaia.com;paniergaia
141;PlugwinePro;pro.plugwine.com;4.4;448.0;Aliments, boissons & tabac;LocalBusiness;9 rue Saint Fiacre Paris 75002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5acb61e0ff2fb600016a49ce/198x149.png;http://pro.plugwine.com;+33 1 76 35 07 95;4.4;serviceclients-pro@plugwine.com;plugwinepro
142;StreetShop France;streetshop-france.fr;4.4;341.0;Aliments, boissons & tabac;LocalBusiness;117 cours d'Alsace-et-Lorraine Bordeaux 33000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e970b303828680001e20c21/198x149.png;https://streetshop-france.fr;987779124;4.4;contact@streetshop-france.fr;streetshop france
143;Terramoka;terramoka.fr;4.4;172.0;Aliments, boissons & tabac;LocalBusiness;1 rue de l'égalité Bagneux 92220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5a29208e0000ff0005b2a511/198x149.png;http://terramoka.fr;01 42 53 84 33;4.4;contact@terramoka.fr;terramoka
144;PneuEncrage.com;www.misterustensile.com;4.4;132.0;Aliments, boissons & tabac;LocalBusiness;rue de la viconte Marseille 13008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/52b0657d000064000577a430/198x149.png;http://www.pneuencrage.com;984992843;4.4;Service.client@PneuEncrage.com;pneuencragecom
145;Finecoffeeclub;finecoffeeclub.fr;4.4;126.0;Aliments, boissons & tabac;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/528a2e230000640005775782/198x149.png;http://finecoffeeclub.fr;Inconnu;4.4;info@finecoffeeclub.fr;finecoffeeclub
146;Heritage Whisky;heritage-whisky.fr;4.4;126.0;Aliments, boissons & tabac;LocalBusiness;4 Avenue Berthelot, 95300 Pontoise Pontoise 95300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ca6139b52585d00018f8ff1/198x149.png;http://heritage-whisky.fr;01 79 72 81 88;4.4;service.client@heritage-whisky.fr;heritage whisky
147;Le Comptoir;lecomptoir.app;4.4;113.0;Aliments, boissons & tabac;LocalBusiness;296, avenue marcel anthonioz Divonne-les-bains 01220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ece3787ebd36f0001f22bfd/198x149.png;https://www.lecomptoir.app;+33 4 50 99 29 35;4.4;info@lecomptoir.app;le comptoir
148;Cuisineaddict.com;cuisineaddict.com;4.4;68.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f990f09000064000514bea7/198x149.png;https://www.cuisineaddict.com/;Inconnu;4.4;Inconnu;cuisineaddictcom
149;Nature et Partage;boutique.nature-partage.com;4.4;60.0;Aliments, boissons & tabac;LocalBusiness;33 moulin de Gonin GORNAC 33540 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eba7dd8698d7c000146fb8f/198x149.png;http://boutique.nature-partage.com;05 56 61 91 05;4.4;contact@natureetpartage.fr;nature et partage
150;Directos.eu;directos.eu;4.4;57.0;Aliments, boissons & tabac;LocalBusiness;15 rue Edouard Bourdet Perpignan 66100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ba10aceafa853000188761b/198x149.png;https://directos.eu;33681460449;4.4;contact@directos.eu;directoseu
151;Algo;algo-bio.com;4.4;31.0;Aliments, boissons & tabac;LocalBusiness;LYON FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ecf934d209e5e0001265a40/198x149.png;http://algo-bio.com;09 72 10 26 29;4.4;hello@algo-bio.com;algo
152;Boutique Destination Cocktails;boutique.destinationcocktails.fr;4.4;31.0;Aliments, boissons & tabac;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ebbfbc05ea6f2000168aca3/198x149.png;https://boutique.destinationcocktails.fr/;Inconnu;4.4;contact@destinationcocktails.fr;boutique destination cocktails
153;Pâtisserie Peigné;patisseriepeigne.fr;4.4;30.0;Aliments, boissons & tabac;LocalBusiness;179 RUE LÉON GAMBETTA LILLE 59000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fdc7c7b98ac7f0001231ffa/198x149.png;http://patisseriepeigne.fr;03.20.57.25.97;4.4;contact@patisseriepeigne.fr;patisserie peigne
