name;link;stars;review_count;category;type;location;logo;url;phone;stars_average;mail
Komi Epices;komi-epices.com;4.6;39.0;food_beverages_tobacco;LocalBusiness;11. allée des Mûriers Valence 26000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f52cce7a7c2b20001579da7/198x149.png;http://komi-epices.com;;4.6;info@komi-epices.com
Le Chant des Caves;lechantdescaves.com;4.6;38.0;food_beverages_tobacco;LocalBusiness;163 quai du Docteur Dervaux Asnières sur Seine 92600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d84be9a0f1ce20001cb76c8/198x149.png;http://lechantdescaves.com;677101157;4.6;contact@lechantdescaves.com
Les Ruches Royales;lesruchesroyales.fr;4.6;33.0;food_beverages_tobacco;LocalBusiness;3 allée Joseph Cugnot La Ferté Saint Aubin 45240 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5da46580ffa5b70001ecfdd7/198x149.png;https://lesruchesroyales.fr;652842608;4.6;contact@lesruchesroyales.fr
SPORULINE;www.sporuline.com;4.6;32.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e57effe47cded00015d212d/198x149.png;http://www.sporuline.com;;4.5;sporuline22@gmail.com
Vigneronly;vigneronly.fr;4.6;30.0;food_beverages_tobacco;LocalBusiness;30 Allée Haussmann Bordeaux 33300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fbe76f289e7b500011ba890/198x149.png;http://vigneronly.fr;650673270;4.6;contact@vigneronly.fr
VIGNERONS champagnes;champagne-de-vignerons.com;4.6;29.0;food_beverages_tobacco;LocalBusiness;32 bld de la Paix Reims 51100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/59cf70690000ff0005ac6cb4/198x149.png;https://noussommesvignerons.fr;;4.6;pierre@sas-vignerons.com
rb and beer;rb-and-beer.com;4.6;29.0;food_beverages_tobacco;LocalBusiness;31 route de St Réal Saint Jean de la Porte 73250 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/600e8eae46e5fa00016aeca5/198x149.png;http://rb-and-beer.com;06 74 57 90 21;4.6;contact@rb-and-beer.com
Domaine Eric GELLY;domaineericgelly.fr;4.6;29.0;food_beverages_tobacco;LocalBusiness;35, avenue de Magalas POUZOLLES 34480 FR;;http://domaineericgelly.fr;+33 (0)6 28 33 93 94 ;4.6;domaineericgelly@orange.fr
Smoky Box;smokybox.fr;4.6;26.0;food_beverages_tobacco;LocalBusiness;Hyères 83400 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fbd4048cc8dca0001fa5d4f/198x149.png;https://smokybox.fr;628799220;4.6;contact@smokybox.fr
Terre rouge;terre-rouge.shop;4.6;24.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fbae7dd7f46530001caa378/198x149.png;http://terre-rouge.shop;783599349;4.6;contact@terre-rouge.shop
Whittard of Chelsea;www.whittard.fr;4.6;22.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5215ea9600006400057679dd/198x149.png;http://www.whittard.fr;+44 (0)800 015 4395 ;4.6;info@whittard.co.uk
Wepicurien;wepicurien.com;4.6;21.0;food_beverages_tobacco;LocalBusiness;1 BIS rue de Saint Quentin Nogent-sur-Marne 94130 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff6dfd7096c29000145c0a5/198x149.png;https://wepicurien.com;+33 (0)7 49 211 441;4.6;serviceclients@wepicurien.com
Domaine Pierre Adam;domaine-adam.com;4.6;20.0;food_beverages_tobacco;LocalBusiness;8, rue du Lt Louis Mourier Ammerschwihr 68770 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ead128bdf972000010513b7/198x149.png;https://www.domaine-adam.com;389782307;4.6;info@domaine-adam.com
Sobie-Bienfait;sobie-bienfait.com;4.6;20.0;food_beverages_tobacco;LocalBusiness;4 LIEU-DIT MORLAT VERNUSSE 03390 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f7e933ab0bd160001124fe7/198x149.png;http://sobie-bienfait.com;33777784722;4.6;HELLO@SOBIE-BIENFAIT.COM
ÏOD Traiteur de la Mer;iod.fr;4.6;20.0;food_beverages_tobacco;LocalBusiness;105, rue du Faubourg Saint Honoré Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff815e2c6cde80001448406/198x149.png;http://iod.fr;;4.6;david.szerer@pure-salmon.com
Lasucette.com;lasucette.com;4.6;18.0;food_beverages_tobacco;LocalBusiness;2 B Rue Henri Harpignies Saint-Privé 89220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f36c7f109bde60001379ef0/198x149.png;http://lasucette.com;386749727;4.6;info@lasucette.com
BleuBlancBox;bleublancbox.fr;4.6;18.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eaecff1a71353000194feb7/198x149.png;https://www.bleublancbox.fr;607760280;4.6;contact@bleublancbox
My American Market;myamericanmarket.com;4.5;35203.0;food_beverages_tobacco;LocalBusiness;12 rue Louis Courtois de Viçose - Les Arches Bat. 3 Toulouse 31100 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4e9321d20000640005113257/198x149.png;https://www.myamericanmarket.com/fr/;(33) 05.34.50.47.36;4.5;contact@myamericanmarket.com
Coopcorico;coopcorico.fr;4.5;4313.0;food_beverages_tobacco;LocalBusiness;12 Boulevard Réaumur BP 27 La Roche sur Yon cedex 85001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4fcc7693000064000516174a/198x149.png;https://www.coopcorico.fr/;251365785;4.5;contact@coopcorico.fr
LAVINIA;lavinia.fr;4.5;3935.0;food_beverages_tobacco;LocalBusiness;3 boulevard de la madeleine Paris 75001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/544519ed00006400057b0809/198x149.png;http://www.lavinia.fr;01 42 97 20 20;4.5;serviceclient@lavinia.com
Un Monde Vegan;unmondevegan.com;4.5;2653.0;food_beverages_tobacco;LocalBusiness;28 ter Avenue de Versailles Gagny 93220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/584d98f40000ff000598f6f9/198x149.png;http://unmondevegan.com;148680553;4.5;contact@unmondevegan.com
Gustini - Passione italiana.;gustini.fr;4.5;1335.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/57a047470000ff0005930098/198x149.png;http://www.gustini.fr;01 79 97 40 50;4.5;serviceclient@gustini.fr
Potimarron;potimarron.com;4.5;760.0;food_beverages_tobacco;LocalBusiness;Avenue Bernard Bicheray Rouen 76000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5baba60a773f140001c9b8d7/198x149.png;http://potimarron.com;232080284;4.5;contact@potimarron.com
MesVinsCacher.Com;mesvinscacher.com;4.5;608.0;food_beverages_tobacco;LocalBusiness;5 QUAI KOCH STRASBOURG 67000 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/50512dcb00006400051b2ae0/198x149.png;http://www.mesvinscacher.com;01 84 19 41 53;4.5;service-client@mesvinscacher.com
Pakayamba;pakayamba.com;4.5;374.0;food_beverages_tobacco;LocalBusiness;Carnot Montbard 21500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5db5b6a10771cc00013223ea/198x149.png;http://pakayamba.com;760392848;4.5;info@pakayamba.com
GoCater;gocater.fr;4.5;284.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d4409d130dcc600012acc3b/198x149.png;https://gocater.fr/;176440238;4.5;contact@gocater.co
Cuvée Privée;cuvee-privee.com;4.5;265.0;food_beverages_tobacco;LocalBusiness;136 Boulevard de l'Hôpital Paris 75013 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c768f59e6713b000151dd37/198x149.png;http://www.cuvee-privee.com;669635082;4.5;bonjour@cuvee-privee.com
Chateau.com;www.chateau.fr;4.5;132.0;food_beverages_tobacco;LocalBusiness;52 rue Clément Thomas Libourne 33500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ba8f09ca1359600011e0766/198x149.png;http://www.chateau.fr/?utm_source=trustpilot&utm_medium=cnp;33954286436;4.6;contact@chateau.com
Truth & Right CBD;truth-and-right.com;4.5;117.0;food_beverages_tobacco;LocalBusiness;rue Guillaume Apollinaire Nantes 44100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ddee7bbd5594d0001d70b26/198x149.png;http://truth-and-right.com;647836658;4.5;contact.truthandrightcbd@gmail.com
MonPainBio.com;monpainbio.com;4.5;79.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f6c8806b330b80001400abd/198x149.png;http://monpainbio.com;805292343;4.5;contact@monpainbio.com
Tribulle;tribulle.fr;4.5;46.0;food_beverages_tobacco;LocalBusiness;Lyon FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d5523cf9e3b5a00014b0eca/198x149.png;https://tribulle.fr;428291092;4.5;question@tribulle.fr
Easy Sushi®;easy-sushi.com;4.5;37.0;food_beverages_tobacco;LocalBusiness;12 Avenue du Québec Villebon-sur-Yvette 91140 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eea2e86d428e800010877ba/198x149.png;https://easy-sushi.com;01 69 59 25 69;4.5;contact@easy-sushi.com
Moringa&Co;moringaandco.com;4.5;36.0;food_beverages_tobacco;LocalBusiness;Rue du Faubourg Saint-Antoine 211 Paris 75011 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c6d33407c77a800019ef42a/198x149.png;http://moringaandco.com;;4.5;
Asie Gourmande;asie-gourmande.fr;4.5;34.0;food_beverages_tobacco;LocalBusiness;26 rue du général leclerc Amiens 80000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ff5e3a98724670001c8cae2/198x149.png;https://asie-gourmande.fr/;;4.5;service@asie-gourmande.com
Orisae;orisae.fr;4.5;31.0;food_beverages_tobacco;LocalBusiness;Biotech-Lab Illkirch-Graffenstaden 67000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f4f80908775d4000195ccfc/198x149.png;https://www.orisae.fr;;4.6;contact@orisae.fr
FULLMOON EI Gasolina.fr;gasolina.fr;4.5;30.0;food_beverages_tobacco;LocalBusiness;1 avenue des Buttes de Dampont Issou 78440 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fddebb7b51bed0001cad87f/198x149.png;http://www.gasolina.fr;619574155;4.6;contact@gasolina.fr
Lamaisonjahazi;lamaisonjahazi.com;4.5;30.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5cda8e6b334459000156ac02/198x149.png;http://lamaisonjahazi.com;;4.5;hodi@lamaisonjahazi.com
Eliquide-DIY.fr : E-liquide pas cher pour cigarette électronique;eliquide-diy.fr;4.5;26.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e551eae65fc2a00012483a3/198x149.png;https://eliquide-diy.fr;;4.6;
Lacaveconfidentielle;lacaveconfidentielle.com;4.5;23.0;food_beverages_tobacco;LocalBusiness;169 Rue Victor Hugo Bois Colombes 92270 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ef379be00cdf90001fae9b0/198x149.png;http://lacaveconfidentielle.com;781399310;4.5;franck@lacaveconfidentielle.com
Florfactory;florfactory.fr;4.5;18.0;food_beverages_tobacco;LocalBusiness;FR;;https://florfactory.fr;;4.6;contact@florfactory.fr
Lovelybubbly;lovelybubbly.fr;4.5;18.0;food_beverages_tobacco;LocalBusiness;Près de Trocadero/Muette Paris 75116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d0cb140eb4a3300015d10e2/198x149.png;http://lovelybubbly.fr;;4.5;contact@lovelybubbly.fr
Santé Nature Solution;santenaturesolution.com;4.5;18.0;food_beverages_tobacco;LocalBusiness;2 Square Jeanne d'Arc Malzéville 54220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e9aa69ab8013200015f0157/198x149.png;https://santenaturesolution.com;06 69 47 45 39;4.5;contact@santenaturesolution.com
Revoluvape;revoluvape.com;4.5;16.0;food_beverages_tobacco;LocalBusiness;rue de la digue Horbourg-Wihr 68180 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5cc062099f3d0b0001fdb6c3/198x149.png;http://revoluvape.com;699574794;4.5;office@revoluvape.com
Hirakana;hirakana.fr;4.5;16.0;food_beverages_tobacco;LocalBusiness;10 rue de Penthièvre Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/602675d892ce790001e7d2d1/198x149.png;http://hirakana.fr;;4.5;contact@hirakana.fr
Fast And Curious;fast-and-curious.fr;4.5;15.0;food_beverages_tobacco;LocalBusiness;le havre 76 600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fe4b9c52313c90001fd96c7/198x149.png;http://fast-and-curious.fr;;4.5;contact@fast-and-curious.fr
Lemagicienbio;lemagicienbio.fr;4.5;15.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/600589377a6379000142693f/198x149.png;http://lemagicienbio.fr;;4.5;contact@lemagicienbio.fr
Laurmar Nougats;www.laurmar.fr;4.5;13.0;food_beverages_tobacco;LocalBusiness;158 rte de l'isle sur la sorgue Caumont sur durance 84510 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e9dca4eb8013200015f19d1/198x149.png;http://www.laurmar.fr;631907656;4.5;nougat-provence@hotmail.fr
Paris Wine Day Tours;wine-day-tours.com;4.5;13.0;food_beverages_tobacco;LocalBusiness;1 rue de l'orient Paris 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c362edddc25ca0001b7d922/198x149.png;http://www.wine-day-tours.com;+33 0612 21 77 77;4.5;contact@winedaytours.com
Urban Drinks FR;urban-drinks.fr;4.4;1437.0;food_beverages_tobacco;LocalBusiness;98 Rue de Hochfelden Strasbourg 67200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/573aea860000ff00058cf91c/198x149.png;https://www.urban-drinks.fr;+33 (0) 366321109;4.4;info@urban-drinks.fr
Smartfooding;smartfooding.com;4.4;1415.0;food_beverages_tobacco;LocalBusiness;12 rue des freres Chappe Grentheville 14540 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5b9b66c7d029c80001489c92/198x149.png;http://smartfooding.com;;4.5;info@smartfooding.com
Paniergaia;paniergaia.com;4.4;519.0;food_beverages_tobacco;LocalBusiness;66 avenue jean jaurès Savigny-sur-orge 91600 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dfc96406a9b37000160d7a6/198x149.png;http://paniergaia.com;616390997;4.4;contact@paniergaia.com
PlugwinePro;pro.plugwine.com;4.4;448.0;food_beverages_tobacco;LocalBusiness;9 rue Saint Fiacre Paris 75002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5acb61e0ff2fb600016a49ce/198x149.png;http://pro.plugwine.com;+33 1 76 35 07 95;4.4;serviceclients-pro@plugwine.com
StreetShop France;streetshop-france.fr;4.4;341.0;food_beverages_tobacco;LocalBusiness;117 cours d'Alsace-et-Lorraine Bordeaux 33000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e970b303828680001e20c21/198x149.png;https://streetshop-france.fr;987779124;4.4;contact@streetshop-france.fr
Terramoka;terramoka.fr;4.4;172.0;food_beverages_tobacco;LocalBusiness;1 rue de l'égalité Bagneux 92220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5a29208e0000ff0005b2a511/198x149.png;http://terramoka.fr;01 42 53 84 33;4.4;contact@terramoka.fr
PneuEncrage.com;www.misterustensile.com;4.4;132.0;food_beverages_tobacco;LocalBusiness;rue de la viconte Marseille 13008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/52b0657d000064000577a430/198x149.png;http://www.pneuencrage.com;984992843;4.4;Service.client@PneuEncrage.com
Finecoffeeclub;finecoffeeclub.fr;4.4;126.0;food_beverages_tobacco;LocalBusiness;;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/528a2e230000640005775782/198x149.png;http://finecoffeeclub.fr;;4.4;info@finecoffeeclub.fr
Heritage Whisky;heritage-whisky.fr;4.4;126.0;food_beverages_tobacco;LocalBusiness;4 Avenue Berthelot, 95300 Pontoise Pontoise 95300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ca6139b52585d00018f8ff1/198x149.png;http://heritage-whisky.fr;01 79 72 81 88;4.4;service.client@heritage-whisky.fr
Le Comptoir;lecomptoir.app;4.4;113.0;food_beverages_tobacco;LocalBusiness;296, avenue marcel anthonioz Divonne-les-bains 01220 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ece3787ebd36f0001f22bfd/198x149.png;https://www.lecomptoir.app;+33 4 50 99 29 35;4.4;info@lecomptoir.app
Cuisineaddict.com;cuisineaddict.com;4.4;68.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f990f09000064000514bea7/198x149.png;https://www.cuisineaddict.com/;;4.4;
Nature et Partage;boutique.nature-partage.com;4.4;60.0;food_beverages_tobacco;LocalBusiness;33 moulin de Gonin GORNAC 33540 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eba7dd8698d7c000146fb8f/198x149.png;http://boutique.nature-partage.com;05 56 61 91 05;4.4;contact@natureetpartage.fr
Directos.eu;directos.eu;4.4;57.0;food_beverages_tobacco;LocalBusiness;15 rue Edouard Bourdet Perpignan 66100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ba10aceafa853000188761b/198x149.png;https://directos.eu;33681460449;4.4;contact@directos.eu
Algo;algo-bio.com;4.4;31.0;food_beverages_tobacco;LocalBusiness;LYON FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ecf934d209e5e0001265a40/198x149.png;http://algo-bio.com;09 72 10 26 29;4.4;hello@algo-bio.com
Boutique Destination Cocktails;boutique.destinationcocktails.fr;4.4;31.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ebbfbc05ea6f2000168aca3/198x149.png;https://boutique.destinationcocktails.fr/;;4.4;contact@destinationcocktails.fr
Pâtisserie Peigné;patisseriepeigne.fr;4.4;30.0;food_beverages_tobacco;LocalBusiness;179 RUE LÉON GAMBETTA LILLE 59000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fdc7c7b98ac7f0001231ffa/198x149.png;http://patisseriepeigne.fr;03.20.57.25.97;4.4;contact@patisseriepeigne.fr
MPrimLivraison;mprimlivraison.com;4.4;27.0;food_beverages_tobacco;LocalBusiness;CASTELMAUROU 31180 FR;;http://mprimlivraison.com;;4.4;contact@mprimlivraison.com
La Boite à Canons;laboiteacanons.fr;4.4;20.0;food_beverages_tobacco;LocalBusiness;6 rue de la Charité Lyon 69002 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e4c0be4ea6187000115d377/198x149.png;http://laboiteacanons.fr;670480981;4.4;lescanons@vavroandco.com
OG Space;ogspace.fr;4.4;18.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fbcf8d4281b010001717e39/198x149.png;http://ogspace.fr;;4.5;contact@ogspace.fr
Ma Cocktail Box;ma-cocktail-box.com;4.4;17.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/602d546b724e5500010391b7/198x149.png;http://ma-cocktail-box.com;532967030;4.4;contact@ma-cocktail-box.fr
23vins;23vins.com;4.4;16.0;food_beverages_tobacco;LocalBusiness;17 Rue Fulton LIMOGES 87280 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/571a10680000ff00058bde30/198x149.png;http://23vins.com;555373030;4.4;contact@23vins.com
Vanille Naha Sava;www.vanille-naha-sava.fr;4.4;16.0;food_beverages_tobacco;LocalBusiness;361 rue morel Douai 59500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f9f2c4713d85800017e66af/198x149.png;http://www.vanille-naha-sava.fr;684278209;4.4;Vanillenahasava@gmail.com 
Fredbox;fredbox.fr;4.4;16.0;food_beverages_tobacco;LocalBusiness;Rue de l'escampadou Maussane-les-Alpilles 13520 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/60019754af70fa0001141750/198x149.png;http://fredbox.fr;769572474;4.4;contact@fredbox.fr
ACBD SHOP;acbd-shop.fr;4.4;14.0;food_beverages_tobacco;LocalBusiness;10 rue Cornac BORDEAUX 33000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ffefa756c9e5f0001efd36e/198x149.png;http://acbd-shop.fr;766744980;4.4;contact@acbd-shop.fr
Casa Transilvana;casatransilvana.com;4.4;14.0;food_beverages_tobacco;LocalBusiness;220 avenue pierre mendes Trélazé 49800 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fccca2503443d00018055ed/198x149.png;http://casatransilvana.com;661128007;4.5;contact@casatransilvana.com
Svpernova;svpernova.io;4.4;12.0;food_beverages_tobacco;LocalBusiness;Paris 75012 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5db5b37ff000eb0001502b37/198x149.png;http://svpernova.io;;4.4;contact@svpernova.io
jecreemacave.com;jecreemacave.com;4.4;12.0;food_beverages_tobacco;LocalBusiness;28 Quai des entreprises Maubec 84660 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f3d2975000064000512ede4/198x149.png;http://jecreemacave.com;04.90.76.86.74;4.4;contact@jecreemacave.com
Expresseau;expresseau.fr;4.4;11.0;food_beverages_tobacco;LocalBusiness;1625 route du Sara Saint-Agrève 07320 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f8e8ed868bdf00001e9f076/198x149.png;http://expresseau.fr;475300443;4.4;bonjour@expresseau.fr
Vignobles Coudert;vignobles-coudert.com;4.4;11.0;food_beverages_tobacco;LocalBusiness;1585 route des acacias Villegouge 33141 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fa939577a7526000132a9f0/198x149.png;http://vignobles-coudert.com;651803228;4.4;lydia.coudert@chateau-castagnac.com
Ô Babines;obabines.fr;4.4;10.0;food_beverages_tobacco;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f5e85f74e1d1800011e923d/198x149.png;http://obabines.fr;;4.4;contact@obabines.fr
K-ba;k-ba.fr;4.4;10.0;food_beverages_tobacco;LocalBusiness;41 RUE BOUGAINVILLE NANTES 44100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/6017e0c3b98c59000195222e/198x149.png;http://k-ba.fr;663353875;4.4;kba.vrac@gmail.com
